smiles,性质分类,性质名,值,单位
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(C)(C)c6cccc(C([[[*]]])(C)C)c6)cc5)cc3)C4=O)cc2)cc1,热力学性质,Tg,450.15,K
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccc(C([[[*]]])(C)C)cc%11)cc%10)cc9C8=O)cc7)cc6c5)cc3)C4=O)cc2)cc1,热力学性质,Tg,523.15,K
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8)cc7C6=O)c5)cc3)C4=O)cc2)cc1,热力学性质,Tg,480.15,K
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccc(C(=O)Nc%10ccc(Oc%11ccc(C([[[*]]])(C)C)cc%11)cc%10)cc9C8=O)cc7)cccc56)cc3)C4=O)cc2)cc1,热力学性质,Tg,508.15,K
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3cccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6cccc(C([[[*]]])(C)C)c6)cc5)cc4)c3)cc2)cc1,热力学性质,Tg,453.15,K
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(c6cccc(C(=O)Nc8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8)c6)C7=O)cc5C4=O)c3)cc2)cc1,热力学性质,Tg,530.15,K
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6cccc(C(=O)Nc8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8)c6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc2)cc1,热力学性质,Tg,532.15,K
[[[*]]]c1ccc(Oc2ccc(NC(=O)c3cccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(c6cccc(C(=O)Nc8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8)c6)C7=O)c5C4=O)c3)cc2)cc1,热力学性质,Tg,534.15,K
[[[*]]]c1ccc(Oc2ccc(Nc3ccc(S(=O)(=O)c4ccc(Nc5ccc(Oc6ccc(C([[[*]]])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,418.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-c4ccc(Oc5ccc(Oc6ccc(C7([[[*]]])OC(=O)c8ccccc87)cc6)cc5)c5ccccc45)c4ccccc34)cc2)cc1,热力学性质,Tg,471.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-c4ccc(Oc5ccc(Oc6ccc(S([[[*]]])(=O)=O)cc6)cc5)c5ccccc45)c4ccccc34)cc2)cc1,热力学性质,Tg,487.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-c4nc([[[*]]])nc(-c5ccccc5)n4)cc3)cc2)cc1,热力学性质,Tg,517.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-c4nc5cc6sc(-c7ccc(Oc8ccc(Oc9ccc(P([[[*]]])(=O)c%10ccccc%10)cc9)cc8)cc7)nc6cc5s4)cc3)cc2)cc1,热力学性质,Tg,528.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-c4nc5ccc(-c6ccc7nc(-c8ccc(Oc9ccc(Oc%10ccc(P([[[*]]])(=O)c%11ccccc%11)cc%10)cc9)cc8)oc7c6)cc5o4)cc3)cc2)cc1,热力学性质,Tg,496.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-c4nc5ccccc5nc4-c4ccc(Oc5ccc(Oc6ccc(P([[[*]]])(=O)c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,482.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-c4nnc([[[*]]])c5c(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c45)cc3)cc2)cc1,热力学性质,Tg,582.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([[[*]]])c(=O)c6cc5c4=O)cc3)c(-c3ccccc3)c2)cc1,热力学性质,Tg,544.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([[[*]]])c(=O)c6cc5c4=O)cc3)cc2)cc1,热力学性质,Tg,565.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([[[*]]])c(=O)c6cc5c4=O)cc3C(F)(F)F)cc2)cc1,热力学性质,Tg,545.35,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5ccc6c(=O)n([[[*]]])c(=O)c6c5c4=O)cc3)cc2)cc1,热力学性质,Tg,565.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(C([[[*]]])(C)C)cc3)nn2)cc1,热力学性质,Tg,453.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CCC6C(=O)N([[[*]]])C(=O)C6C5C4=O)cc3)cc2)cc1,热力学性质,Tg,547.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)CC(=O)N([[[*]]])C4=S)cc3)cc2)cc1,热力学性质,Tg,430.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc([[[*]]])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,热力学性质,Tg,476.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([[[*]]])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,热力学性质,Tg,568.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)cc3)cc2)cc1,热力学性质,Tg,395.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(S([[[*]]])(=O)=O)cc4)cc3)cc2)cc1,热力学性质,Tg,465.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(P([[[*]]])(C)=O)cc3)cc2)cc1,热力学性质,Tg,486.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(-c5ccc(-c6ccc(S([[[*]]])(=O)=O)cc6)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,532.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(-c5ccc(S([[[*]]])(=O)=O)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,524.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc(S([[[*]]])(=O)=O)cc3)cc2)cc1,热力学性质,Tg,483.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3ccc4nc(-c5ccc(-c6nc7ccc(Oc8ccc(Oc9ccc(P([[[*]]])(=O)c%10ccccc%10)cc9)cc8)cc7nc6-c6ccccc6)cc5)c(-c5ccccc5)nc4c3)cc2)cc1,热力学性质,Tg,521.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3cccc(Oc4ccc(Oc5ccc(P([[[*]]])(=O)c6ccccc6)cc5)cc4)n3)cc2)cc1,热力学性质,Tg,437.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3cccc(Oc4ccc(Oc5ccc(S([[[*]]])(=O)=O)cc5)cc4)n3)cc2)cc1,热力学性质,Tg,431.15,K
[[[*]]]c1ccc(Oc2ccc(Oc3cccc(Oc4ccc(Oc5ccc(S([[[*]]])=O)cc5)cc4)n3)cc2)cc1,热力学性质,Tg,411.15,K
[[[*]]]c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)cc3)cc2)cc1,热力学性质,Tg,472.15,K
[[[*]]]c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(P([[[*]]])(C)=O)cc4)cc3)cc2)cc1,热力学性质,Tg,511.15,K
[[[*]]]c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n([[[*]]])c(=O)c7cc6c5=O)c4)cc3)cc2)cc1,热力学性质,Tg,527.15,K
[[[*]]]c1ccc(Oc2ccc(P(C)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)cc3)cc2)cc1,热力学性质,Tg,465.15,K
[[[*]]]c1ccc(Oc2ccc(P([[[*]]])(=O)c3ccccc3)cc2)cc1,热力学性质,Tg,513.15,K
[[[*]]]c1ccc(Oc2ccc(P([[[*]]])(C)=O)cc2)cc1,热力学性质,Tg,511.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(-c5ccc(S(=O)(=O)c6ccc(Oc7ccc(S([[[*]]])(=O)=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,554.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(-c5ccc(S([[[*]]])(=O)=O)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,584.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)c5ccc(Oc6ccc(S([[[*]]])(=O)=O)cc6)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,540.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(S([[[*]]])(=O)=O)cc4)cc3)cc2)cc1,热力学性质,Tg,555.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-n4nc([[[*]]])c5ccccc5c4=O)cc3)cc2)cc1F,热力学性质,Tg,556.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(C)cc3)cc2)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([[[*]]])C5=O)cc3C2=O)c1,热力学性质,Tg,554.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(C)cc3)cc2)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([[[*]]])C5=O)cc3C2=O)c1,热力学性质,Tg,566.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,587.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(CCCCCCCCCCCC)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,440.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(c5ccc(C(F)(F)F)cc5)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,563.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(c5ccc(Cl)cc5)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,553.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(c5ccc(F)cc5)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,573.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(c5cccc(C(F)(F)F)c5)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,553.65,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(c5ccccc5)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,583.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(c5ccccc5-c5ccccc5)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,551.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([[[*]]])c7ccccc57)C(=O)N(c5ccccc5C(F)(F)F)C6=O)cc4)cc3)cc2)cc1,热力学性质,Tg,563.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(/C=C5\CCC/C(=C\c6ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8)cc7)cc6)C5=O)cc4)cc3)cc2)cc1,热力学性质,Tg,467.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(/C=C5\CCCC/C(=C\c6ccc(Oc7ccc(S(=O)(=O)c8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8)cc7)cc6)C5=O)cc4)cc3)cc2)cc1,热力学性质,Tg,461.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C(F)(F)F)C(F)(F)F)cc4[Si](C)(C)C)cc3)cc2)c([Si](C)(C)C)c1,热力学性质,Tg,441.75,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C(F)(F)F)C(F)(F)F)cc4[Si](C)(C)C)cc3[Si](C)(C)C)c([Si](C)(C)C)c2)c([Si](C)(C)C)c1,热力学性质,Tg,422.05,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)c(S(=O)(=O)O)c3)cc2S(=O)(=O)O)cc1,热力学性质,Tg,461.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)c([N+](=O)[O-])c3)cc2[N+](=O)[O-])cc1,热力学性质,Tg,479.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)cc3)cc2)cc1,热力学性质,Tg,459.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)cc3N)c(N)c2)cc1,热力学性质,Tg,483.65,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)cc3N)cc2)cc1,热力学性质,Tg,475.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)s3)cc2)cc1,热力学性质,Tg,435.0,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4C(O)(C(F)(F)F)C(F)(F)F)cc3)cc2)c(C(O)(C(F)(F)F)C(F)(F)F)c1,热力学性质,Tg,440.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4C(OC)(C(F)(F)F)C(F)(F)F)cc3)cc2)c(C(OC)(C(F)(F)F)C(F)(F)F)c1,热力学性质,Tg,436.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4C)cc3)cc2)c(C)c1,热力学性质,Tg,453.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4Cl)cc3)cc2)c(Cl)c1,热力学性质,Tg,478.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4N)cc3)cc2)c(N)c1,热力学性质,Tg,503.55,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4N)cc3N)cc2)c(N)c1,热力学性质,Tg,510.25,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4[N+](=O)[O-])cc3)cc2)cc1,热力学性质,Tg,463.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)CCC(=O)O)cc4)cc3)cc2)cc1,热力学性质,Tg,436.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)c5ccc(O)cc5)cc4)cc3)cc2)cc1,热力学性质,Tg,501.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])(C)c5ccccc5)cc4)cc3)cc2)cc1,热力学性质,Tg,480.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])C(C)C)cc4)cc3)cc2)cc1,热力学性质,Tg,473.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([[[*]]])c5ccccc5C(=O)O)cc4)cc3)cc2)cc1,热力学性质,Tg,496.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([[[*]]])CCCCC5)cc4C)cc3)cc2)c(C)c1,热力学性质,Tg,470.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([[[*]]])OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,热力学性质,Tg,520.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([[[*]]])OC(=O)c6ccccc65)cc4C)cc3)cc2)c(C)c1,热力学性质,Tg,518.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5CCCC(C([[[*]]])C)C5)cc4)cc3)cc2)cc1,热力学性质,Tg,503.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(P([[[*]]])(=O)c5ccccc5)cc4)cc3)cc2)cc1,热力学性质,Tg,504.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(P([[[*]]])(C)=O)cc4)cc3)cc2)cc1,热力学性质,Tg,506.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc4ccc(S([[[*]]])(=O)=O)cc4c3)cc2)cc1,热力学性质,Tg,523.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)(=O)c3ccc4oc5ccc(S([[[*]]])(=O)=O)cc5c4c3)cc2)cc1,热力学性质,Tg,563.15,K
[[[*]]]c1ccc(Oc2ccc(S(=O)c3ccc(Oc4ccc(C([[[*]]])(C)C)cc4)cc3)cc2)cc1,热力学性质,Tg,438.15,K
[[[*]]]c1ccc(Oc2ccc(S([[[*]]])(=O)=O)c3ccccc23)cc1,热力学性质,Tg,511.15,K
[[[*]]]c1ccc(Oc2ccc(S([[[*]]])(=O)=O)cc2)cc1,热力学性质,Tg,498.15,K
[[[*]]]c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5ccc([[[*]]])s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,热力学性质,Tg,415.15,K
[[[*]]]c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5cccc([[[*]]])n5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,热力学性质,Tg,417.65,K
[[[*]]]c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5nc([[[*]]])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,热力学性质,Tg,484.15,K
[[[*]]]c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(S([[[*]]])(=O)=O)cc4)cc3)cc2)cc1,热力学性质,Tg,448.15,K
[[[*]]]c1ccc(Oc2ccc3c(-c4ccccc4)nn(-c4ccc(C(=O)c5ccc(-n6nc(-c7ccccc7)c7cc(Oc8ccc(C([[[*]]])(C)C)cc8)ccc7c6=O)cc5)cc4)c(=O)c3c2)cc1,热力学性质,Tg,468.15,K
[[[*]]]c1ccc(Oc2ccc3c(-c4ccccc4)nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc(-c7ccccc7)c7cc(Oc8ccc(C([[[*]]])(C)C)cc8)ccc7c6=O)cc5)cc4)c(=O)c3c2)cc1,热力学性质,Tg,483.65,K
[[[*]]]c1ccc(Oc2ccc3c(-c4ccccc4)nn(-c4cccc(-n5nc(-c6ccccc6)c6cc(Oc7ccc(C([[[*]]])(C)C)cc7)ccc6c5=O)c4C#N)c(=O)c3c2)cc1,热力学性质,Tg,473.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(N2C(=O)c4ccc(Oc5ccc(C([[[*]]])(C)C)cc5)cc4C2=O)C3=O)cc1,热力学性质,Tg,489.85,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(-c4nc5cc(N6C(=O)c7ccc(Oc8ccc(C([[[*]]])(C)C)cc8)cc7C6=O)ccc5[nH]4)cc2)C3=O)cc1,热力学性质,Tg,597.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6ccc(Oc7ccc(C([[[*]]])(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,热力学性质,Tg,490.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(N(c4ccc(C#N)cc4)c4ccc(N5C(=O)c6ccc(Oc7ccc(C(C)(C)c8ccc(C([[[*]]])(C)C)cc8)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,热力学性质,Tg,497.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(N(c4ccc(C#N)cc4)c4ccc(N5C(=O)c6ccc(Oc7ccc(C([[[*]]])(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,热力学性质,Tg,503.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(N4C(=O)c5ccc(Oc6cccc(C([[[*]]])(C)C)c6)cc5C4=O)cc2)C3=O)cc1,热力学性质,Tg,541.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(O)c(N4C(=O)c5ccc(Oc6ccc(C([[[*]]])(C)C)cc6)cc5C4=O)c2)C3=O)cc1,热力学性质,Tg,519.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,热力学性质,Tg,493.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C(c5ccc(Oc6ccc(N7C(=O)c8ccc(Oc9ccc(C%10([[[*]]])CCC(C(C)(C)C)CC%10)cc9)cc8C7=O)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc2)C3=O)cc1,热力学性质,Tg,500.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccc(Oc%10ccc(C%11([[[*]]])CCC(C(C)(C)C)CC%11)cc%10)cc9C8=O)cc7)cc6)C6CC7CC(C6)CC5C7)cc4)cc2)C3=O)cc1,热力学性质,Tg,539.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccc(Oc%10ccc(C%11([[[*]]])CCC(C(C)(C)C)CC%11)cc%10)cc9C8=O)cc7)cc6)CC6CC5C5CCCC65)cc4)cc2)C3=O)cc1,热力学性质,Tg,530.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C([[[*]]])(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,热力学性质,Tg,488.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(C([[[*]]])(C)C)c7)cc6C5=O)cc4)cc2)C3=O)cc1,热力学性质,Tg,496.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,热力学性质,Tg,473.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C([[[*]]])(C)C)cc8)cc7C6=O)cc5)c4)cc2)C3=O)cc1,热力学性质,Tg,519.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C([[[*]]])(C)C)cc8)cc7C6=O)cc5)c4C#N)cc2)C3=O)cc1,热力学性质,Tg,486.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8cccc(C([[[*]]])(C)C)c8)cc7C6=O)cc5)c4)cc2)C3=O)cc1,热力学性质,Tg,451.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(Oc7ccc(C([[[*]]])(C)C)cc7)cc6C5=O)cc4)cc2)C3=O)cc1,热力学性质,Tg,540.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Sc4ccc(Oc5ccc(Sc6ccc(N7C(=O)c8ccc(Oc9ccc(C([[[*]]])(C)C)cc9)cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,热力学性质,Tg,472.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6ccc(C([[[*]]])(C)C)cc6)cc5C4=O)c2)C3=O)cc1,热力学性质,Tg,490.65,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6cccc(C([[[*]]])(C)C)c6)cc5C4=O)c2)C3=O)cc1,热力学性质,Tg,488.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccc(Oc7ccc(C([[[*]]])(C)C)cc7)cc6C5=O)c4)c2)C3=O)cc1,热力学性质,Tg,486.15,K
[[[*]]]c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(P(C)(=O)c4cccc(N5C(=O)c6ccc(Oc7ccc(C([[[*]]])(C)C)cc7)cc6C5=O)c4)c2)C3=O)cc1,热力学性质,Tg,501.15,K
